_id,stockTicker,stockName,currentPrice,marketCap,sector
2991,TRST,TrustCo Bank Corp NY,8.8,847343200,Finance
2992,TRMK,Trustmark Corporation,32.21,2182101687.74,Finance
2993,TSRI,"TSR, Inc.",6.45,12655299.9,Technology
2994,TTEC,"TTEC Holdings, Inc.",39.85,1827087192.9,Technology
2995,TTMI,"TTM Technologies, Inc.",16.94,1724752503.32,Technology
2996,TCX,Tucows Inc.,54.75,579467375.25,Technology
2997,TUES,Tuesday Morning Corp.,3.05,139814955.45,Consumer Services
2998,TOUR,Tuniu Corporation,8.07,287381326.83,Consumer Services
2999,HEAR,Turtle Beach Corporation,0.4891,24154695.5346,Consumer Durables
3000,FOX,"Twenty-First Century Fox, Inc.",36.71,68006368590.9,Consumer Services
3001,FOXA,"Twenty-First Century Fox, Inc.",37.01,45186987882.59,Consumer Services
3002,TWIN,"Twin Disc, Incorporated",29.57,342775765.27,Technology
3003,TRCB,Two River Bancorp,17.92,151548185.6,Finance
3004,TYME,"Tyme Technologies, Inc.",4.22,376934902.74,Health Care
3005,USCR,"U S Concrete, Inc.",79.55,1324456269.8,Capital Goods
3006,PRTS,"U.S. Auto Parts Network, Inc.",2.53,89887383.3,Consumer Services
3007,USEG,U.S. Energy Corp.,1.53,9154751.94,Energy
3008,GROW,"U.S. Global Investors, Inc.",3.39,51415879.14,Finance
3009,USAU,U.S. Gold Corp.,2.63,37846297.01,n/a
3010,UBNT,"Ubiquiti Networks, Inc.",79.85,6215691445.45,Technology
3011,UFPT,"UFP Technologies, Inc.",29.15,211852347.3,Capital Goods
3012,ULTA,"Ulta Beauty, Inc.",219.4,13381729927.2,Consumer Services
3013,UCTT,"Ultra Clean Holdings, Inc.",21.21,714192452.4,Technology
3014,UPL,Ultra Petroleum Corp.,6.17,1211459361.12,Energy
3015,RARE,Ultragenyx Pharmaceutical Inc.,51.27,2442139603.32,Health Care
3016,ULBI,Ultralife Corporation,6.9,107829839.7,Miscellaneous
3017,UMBF,UMB Financial Corporation,77,3839780021,Finance
3018,UMPQ,Umpqua Holdings Corporation,22.1,4865292900,Finance
3019,UNAM,Unico American Corporation,8.5,45110630.5,Finance
3020,UBSH,Union Bankshares Corporation,38.24,2513311419.04,Finance
3021,UNB,"Union Bankshares, Inc.",52.05,232274270.1,Finance
3022,QURE,uniQure N.V.,18.48,569185478.4,Health Care
3023,UBCP,"United Bancorp, Inc.",12.92,70224127.68,Finance
3024,UBOH,"United Bancshares, Inc.",22.15,72378292.45,Finance
3025,UBSI,"United Bankshares, Inc.",36.95,3879470029.85,Finance
3026,UCBA,United Community Bancorp,20.65,86752983.45,Finance
3027,UCBI,"United Community Banks, Inc.",31.87,2472460609.07,Finance
3028,UCFC,United Community Financial Corp.,9.81,488539236.06,Finance
3029,UBNK,"United Financial Bancorp, Inc. ",16.81,854804435.88,Finance
3030,UFCS,"United Fire Group, Inc",43.83,1090387092.69,Finance
3031,UIHC,United Insurance Holdings Corp.,19.29,824715092.16,Finance
3032,UNFI,"United Natural Foods, Inc.",46.09,2322976098.3,Consumer Non-Durables
3033,UBFO,United Security Bancshares,11.15,188274607.25,Finance
3034,USLM,"United States Lime & Minerals, Inc.",76.95,429125218.2,Basic Industries
3035,UTHR,United Therapeutics Corporation,136.49,5897876623.97,Health Care
3036,UG,"United-Guardian, Inc.",18.85,86602913.15,Consumer Non-Durables
3037,UNIT,Uniti Group Inc.,15.55,2728448110.55,Consumer Services
3038,UNTY,"Unity Bancorp, Inc.",20.65,218967726.6,Finance
3039,OLED,Universal Display Corporation,155,7291293310,Capital Goods
3040,UEIC,Universal Electronics Inc.,45.75,654488016.75,Consumer Non-Durables
3041,UFPI,"Universal Forest Products, Inc.",37.17,2273844902.49,Basic Industries
3042,ULH,"Universal Logistics Holdings, Inc.",23.65,671451809.05,Transportation
3043,USAP,"Universal Stainless & Alloy Products, Inc.",25.64,185333022.28,Basic Industries
3044,UVSP,Univest Corporation of Pennsylvania,28,821376052,Finance
3045,UPLD,"Upland Software, Inc.",23.06,479088356.86,Technology
3046,UONE,"Urban One, Inc. ",1.7,82429433.4,Consumer Services
3047,UONEK,"Urban One, Inc. ",1.7,82429433.4,Consumer Services
3048,URBN,"Urban Outfitters, Inc.",33.68,3645808503.28,Consumer Services
3049,URGN,UroGen Pharma Ltd.,49.91,686331874.9,Health Care
3050,ECOL,"US Ecology, Inc.",51.5,1125231997.5,Public Utilities
3051,USAT,"USA Technologies, Inc.",8.3,445045153.4,Miscellaneous
3052,USATP,"USA Technologies, Inc.",24.5,10904043.5,Miscellaneous
3053,USAK,"USA Truck, Inc.",20.08,166621410.32,Transportation
3054,UTMD,"Utah Medical Products, Inc.",89.8,334109880,Health Care
3055,UTSI,UTStarcom Holdings Corp,5.97,211633425.45,Consumer Durables
3056,VLRX,"Valeritas Holdings, Inc.",3.3399,23822778.6018,Health Care
3057,VALX,Validea Market Legends ETF,29.9599,25462319.812,n/a
3058,VALU,"Value Line, Inc.",19.49,189063037.35,Finance
3059,VNDA,Vanda Pharmaceuticals Inc.,16.5,741304162.5,Health Care
3060,BBH,VanEck Vectors Biotech ETF,129.61,602233253.83,n/a
3061,GNRX,VanEck Vectors Generic Drugs ETF,25.5,3825000,n/a
3062,PPH,VanEck Vectors Pharmaceutical ETF,61.71,267706495.98,n/a
3063,VWOB,Vanguard Emerging Markets Government Bond ETF,79.58,995865313.7,n/a
3064,VNQI,Vanguard Global ex-U.S. Real Estate ETF,63.37,6152479297.37,n/a
3065,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,85.81,19043071987.41,n/a
3066,VGIT,Vanguard Intermediate-Term Treasury ETF,62.71,1658754187.61,n/a
3067,VIGI,Vanguard International Dividend Appreciation ETF,68.61,872878032.15,n/a
3068,VYMI,Vanguard International High Dividend Yield ETF,71.16,861341774.52,n/a
3069,VCLT,Vanguard Long-Term Corporate Bond ETF,93.48,2393488935.72,n/a
3070,VGLT,Vanguard Long-Treasury ETF,74.31,606911468.52,n/a
3071,VMBS,Vanguard Mortgage-Backed Securities ETF,51.6,4918831404,n/a
3072,VONE,Vanguard Russell 1000 ETF,129.11,832759500,n/a
3073,VONG,Vanguard Russell 1000 Growth ETF,147.13,1681211989.43,n/a
3074,VONV,Vanguard Russell 1000 Value ETF,112.94,1375044500,n/a
3075,VTWO,Vanguard Russell 2000 ETF,125.83,1330652250,n/a
3076,VTWG,Vanguard Russell 2000 Growth ETF,141.14,243466500,n/a
3077,VTWV,Vanguard Russell 2000 Value ETF,110.608,193564000,n/a
3078,VTHR,Vanguard Russell 3000 ETF,128.61,372969000,n/a
3079,VCSH,Vanguard Short-Term Corporate Bond ETF,78.82,21544409019.42,n/a
3080,VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,48.64,4675131512.32,n/a
3081,VGSH,Vanguard Short-Term Treasury ETF,60.01,1914169935.16,n/a
3082,VTC,Vanguard Total Corporate Bond ETF,83.8,39805000,n/a
3083,BNDX,Vanguard Total International Bond ETF,53.98,8001320342.04,n/a
3084,VXUS,Vanguard Total International Stock ETF,60.01,11267720940.55,n/a
3085,VEAC,Vantage Energy Acquisition Corp.,9.74,156002385.28,Finance
3086,VEACU,Vantage Energy Acquisition Corp.,10.2,0,Finance
3087,VEACW,Vantage Energy Acquisition Corp.,1.19,0,Finance
3088,VREX,Varex Imaging Corporation,43.43,1639604147.43,Capital Goods
3089,VRNS,"Varonis Systems, Inc.",55.35,1540874757.15,Technology
3090,VDSI,"VASCO Data Security International, Inc.",14.7,590499690.9,Technology
3091,VBLT,Vascular Biogenics Ltd.,6.55,178320907.3,Health Care
3092,VBIV,"VBI Vaccines, Inc.",4.01,256955911.81,Health Care
3093,VECO,Veeco Instruments Inc.,16.55,799396593.95,Technology
3094,DGLD,VelocityShares 3x Inverse Gold ETN,39.4,16902994,Finance
3095,DSLV,VelocityShares 3x Inverse Silver ETN,22.43,36761334.48,Finance
3096,UGLD,VelocityShares 3x Long Gold ETN,12.26,120952476.68,Finance
3097,USLV,VelocityShares 3x Long Silver ETN,11.97,268037782.11,Finance
3098,TVIZ,VelocityShares Daily 2x VIX Medium-Term ETN,8.84,4710818.32,Finance
3099,TVIX,VelocityShares Daily 2x VIX Short-Term ETN,5.89,232705612.77,Finance
3100,ZIV,VelocityShares Daily Inverse VIX Medium-Term ETN,88.95,222197100,Finance
3101,XIV,VelocityShares Daily Inverse VIX Short-Term ETN,129.35,1396188766.05,Finance
3102,VIIZ,VelocityShares VIX Medium-Term ETN,6.03,994950,Finance
3103,VIIX,VelocityShares VIX Short-Term ETN,12.26,10227206.18,Finance
3104,VEON,VEON Ltd.,3.78,5600686238.28,Public Utilities
3105,VRA,"Vera Bradley, Inc.",9.32,330699080.88,Consumer Non-Durables
3106,VCYT,"Veracyte, Inc.",6.29,214110612.47,Health Care
3107,VSTM,"Verastem, Inc.",3.55,149506084.5,Health Care
3108,VCEL,Vericel Corporation,8.15,284498480.35,Health Care
3109,VRNT,Verint Systems Inc.,41.2,2627785893.2,Technology
3110,VRSN,"VeriSign, Inc.",114.7,11305990699.4,Technology
3111,VRSK,"Verisk Analytics, Inc.",100.26,16512011097.12,Technology
3112,VBTX,"Veritex Holdings, Inc.",28.87,695729988.66,Finance
3113,VERI,"Veritone, Inc.",18.1,291004053.2,Technology
3114,VRML,"Vermillion, Inc.",1.429,85738210.892,Health Care
3115,VRNA,Verona Pharma plc,12.1,101854533,Health Care
3116,VSAR,"Versartis, Inc.",1.975,70723389.225,Health Care
3117,VTNR,"Vertex Energy, Inc",1.0601,34620932.3776,Energy
3118,VRTX,Vertex Pharmaceuticals Incorporated,172.99,43749663675.52,Health Care
3119,VERU,Veru Inc.,1.26,67426311.96,Basic Industries
3120,VIA,Viacom Inc.,38.95,15668350090.25,Consumer Services
3121,VIAB,Viacom Inc.,33.21,11539150319.52,Consumer Services
3122,VSAT,"ViaSat, Inc.",75.87,4418456212.26,Technology
3123,VIAV,Viavi Solutions Inc.,8.67,1971744170.91,Technology
3124,VICL,Vical Incorporated,1.46,28701589.58,Health Care
3125,VICR,Vicor Corporation,18.35,721877164.25,Capital Goods
3126,CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,36.98,0,n/a
3127,VSDA,VictoryShares Dividend Accelerator ETF,29.4396,0,n/a
3128,CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,27.81,0,n/a
3129,CEZ,VictoryShares Emerging Market Volatility Wtd ETF,31.1965,0,n/a
3130,CID,VictoryShares International High Div Volatility Wtd ETF,37.49,0,n/a
3131,CIL,VictoryShares International Volatility Wtd ETF,42.7596,0,n/a
3132,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,51.06,35742000,n/a
3133,CFA,VictoryShares US 500 Volatility Wtd ETF,51.01,10202000,n/a
3134,CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,45.73,25151500,n/a
3135,CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,47.5976,30938440,n/a
3136,CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,46.309,0,n/a
3137,VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,28.77,0,n/a
3138,CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,44.24,0,n/a
3139,CSA,VictoryShares US Small Cap Volatility Wtd ETF,46.89,2403039445.38,n/a
3140,VBND,Vident Core U.S. Bond Strategy Fund,48.42,416412000,n/a
3141,VUSE,Vident Core US Equity ETF,34.57,525464000,n/a
3142,VIDI,Vident International Equity Fund,29.71,0,n/a
3143,VDTH,Videocon d2h Limited,8.68,325499140.68,Consumer Services
3144,VRAY,"ViewRay, Inc.",9.02,608437749.92,Health Care
3145,VKTX,"Viking Therapeutics, Inc.",5.31,190188822.24,Health Care
3146,VKTXW,"Viking Therapeutics, Inc.",3.89,0,Health Care
3147,VBFC,Village Bank and Trust Financial Corp.,30.5,43641047,Finance
3148,VLGEA,"Village Super Market, Inc.",23.29,335155466.99,Consumer Services
3149,VNOM,Viper Energy Partners LP,24.86,2831107638.7,Energy
3150,VIRC,Virco Manufacturing Corporation,4.6752,71799182.9664,Consumer Durables
3151,VIRT,"Virtu Financial, Inc.",19.75,3697430601,Finance
3152,VRTS,"Virtus Investment Partners, Inc.",129.6,927678744,Finance
3153,VRTSP,"Virtus Investment Partners, Inc.",110.331,0,Finance
3154,BBC,Virtus LifeSci Biotech Clinical Trials ETF,32.418,32418129.672,n/a
3155,BBP,Virtus LifeSci Biotech Products ETF,43.3799,43380073.5196,n/a
3156,VRTU,Virtusa Corporation,45.02,1322030308,Technology
3157,VTGN,"VistaGen Therapeutics, Inc.",1.24,27092727.76,Health Care
3158,VC,Visteon Corporation,127.93,3978473321.9,Capital Goods
3159,VTL,"Vital Therapies, Inc.",5.95,251133887.2,Health Care
3160,VIVE,"Viveve Medical, Inc.",4.24,82367999.6,Health Care
3161,VVPR,VivoPower International PLC,2.25,30504096,Public Utilities
3162,VVUS,"VIVUS, Inc.",0.4189,44383897.6916,Health Care
3163,VOD,Vodafone Group Plc,30.81,14332868074.2,Public Utilities
3164,VOXX,VOXX International Corporation,5.75,139144560.5,Consumer Non-Durables
3165,VYGR,"Voyager Therapeutics, Inc.",19.315,608754312.385,Health Care
3166,VSEC,VSE Corporation,49.33,534659998.55,Consumer Services
3167,VTVT,vTv Therapeutics Inc.,7.83,256921875,Health Care
3168,VUZI,Vuzix Corporation,8.7,193174025.7,Technology
3169,WBA,"Walgreens Boots Alliance, Inc.",76.06,75350271742.22,Health Care
3170,WAFD,"Washington Federal, Inc.",36.1,3103649306.5,Finance
3171,WAFDW,"Washington Federal, Inc.",19.99,0,Finance
3172,WASH,"Washington Trust Bancorp, Inc.",54.9,945426257.1,Finance
3173,WSBF,"Waterstone Financial, Inc.",17.2,507216751.2,Finance
3174,WVE,WAVE Life Sciences Ltd.,40.2,1117158884.4,Health Care
3175,WSTG,"Wayside Technology Group, Inc.",14.55,65211121.2,Technology
3176,WCFB,"WCF Bancorp, Inc.",10.22,26178959.24,Finance
3177,WDFC,WD-40 Company,122.9,1717430654.8,Basic Industries
3178,FLAG,WeatherStorm Forensic Accounting Long Short ETF,43.8399,17535960,n/a
3179,WEB,"Web.com Group, Inc.",23.35,1138103143.9,Technology
3180,WB,Weibo Corporation,130.1,8337757599.9,Technology
3181,WEBK,"Wellesley Bancorp, Inc.",29.1,72722733.3,Finance
3182,WEN,Wendy&#39;s Company (The),16.37,3964760601.06,Consumer Services
3183,WERN,"Werner Enterprises, Inc.",40.55,2936193952.1,Transportation
3184,WSBC,"WesBanco, Inc.",41.56,1830437220.64,Finance
3185,WTBA,West Bancorporation,26,421607472,Finance
3186,WABC,Westamerica Bancorporation,59.95,1579416921.5,Finance
3187,WSTL,"Westell Technologies, Inc.",3.28,51012032.72,Public Utilities
3188,WDC,Western Digital Corporation,87.65,25925697067.7,Technology
3189,WNEB,"Western New England Bancorp, Inc.",10.75,329317327.5,Finance
3190,WLB,Westmoreland Coal Company,1.07,20056241.57,Energy
3191,WPRT,Westport Fuel Systems Inc,2.9,377870553.9,Energy
3192,WWR,"Westwater Resources, Inc.",0.84,23217872.16,Basic Industries
3193,WEYS,"Weyco Group, Inc.",31,315980055,Consumer Non-Durables
3194,WHLR,"Wheeler Real Estate Investment Trust, Inc.",5.64,50088044.76,Consumer Services
3195,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",17.55,0,Consumer Services
3196,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",17.5,12600000,Consumer Services
3197,WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0261,0,Consumer Services
3198,WHF,"WhiteHorse Finance, Inc.",13.03,267531282.44,n/a
3199,WHFBL,"WhiteHorse Finance, Inc.",25.56,0,n/a
3200,WHLM,"Wilhelmina International, Inc.",6.56,35303742.08,Consumer Services
3201,WVVI,"Willamette Valley Vineyards, Inc.",8.14,40411266.06,Consumer Non-Durables
3202,WVVIP,"Willamette Valley Vineyards, Inc.",4.6,0,Consumer Non-Durables
3203,WLDN,"Willdan Group, Inc.",21.93,192187546.26,Consumer Services
3204,WLFC,Willis Lease Finance Corporation,27.525,176680250.025,Consumer Durables
3205,WLTW,Willis Towers Watson Public Limited Company,163.92,21643803210.48,Finance
3206,WSC,WillScot Corporation,12.15,755782597.35,n/a
3207,WSCWW,WillScot Corporation,1.3,0,n/a
3208,WIN,"Windstream Holdings, Inc.",1.56,285331222.8,Public Utilities
3209,WING,Wingstop Inc.,48.14,1400631711.38,Consumer Services
3210,WINA,Winmark Corporation,134,512084752,Consumer Services
3211,WINS,Wins Finance Holdings Inc.,132.25,2623528154.5,Finance
3212,WTFC,Wintrust Financial Corporation,86.73,4850223385.77,Finance
3213,WTFCM,Wintrust Financial Corporation,27.2086,0,Finance
3214,WTFCW,Wintrust Financial Corporation,59.6,0,Finance
3215,AGZD,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,48.305,24152500,n/a
3216,AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,43.99,17596000,n/a
3217,CXSE,WisdomTree China ex-State-Owned Enterprises Fund,91.9999,213899767.5,n/a
3218,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,28.12,47804000,n/a
3219,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,72.8036,50962520,n/a
3220,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,28.25,79100000,n/a
3221,DXGE,WisdomTree Germany Hedged Equity Fund,32.4801,107184330,n/a
3222,HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,24.24,135744000,n/a
3223,WETF,"WisdomTree Investments, Inc.",11.61,1589544500.31,Finance
3224,DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,47.2,250160000,n/a
3225,GULF,WisdomTree Middle East Dividend Fund,18.5575,16701750,n/a
3226,HYND,WisdomTree Negative Duration High Yield Bond Fund,21.0381,14726670,n/a
3227,DGRW,WisdomTree U.S. Quality Dividend Growth Fund,43.58,2185537000,n/a
3228,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,35.706,110688600,n/a
3229,DXPS,WisdomTree United Kingdom Hedged Equity Fund,24.25,13337500,n/a
3230,WIX,Wix.com Ltd.,61.75,2768829368.5,Technology
3231,WMIH,WMIH Corp.,0.8799,181887764.7468,Finance
3232,WWD,"Woodward, Inc.",81.34,4983905394.02,Energy
3233,WDAY,"Workday, Inc.",119.03,24996300000,Technology
3234,WKHS,"Workhorse Group, Inc.",3.05,125437148.7,Capital Goods
3235,WRLD,World Acceptance Corporation,118.9,1053044270.6,Finance
3236,WMGI,Wright Medical Group N.V.,22.43,2370338923.1,Health Care
3237,WMGIZ,Wright Medical Group N.V.,1.46,0,Health Care
3238,WSFS,WSFS Financial Corporation,51.5,1618027000,Finance
3239,WSCI,WSI Industries Inc.,5.6631,16715636.3556,Technology
3240,WVFC,WVS Financial Corp.,16.8975,33932613.24,Finance
3241,WYNN,"Wynn Resorts, Limited",170.49,17523395756.07,Consumer Services
3242,XBIT,XBiotech Inc.,4.68,165848772.96,Health Care
3243,XELB,"Xcel Brands, Inc",3.2,59061763.2,Miscellaneous
3244,XEL,Xcel Energy Inc.,44.81,22752854697.61,Public Utilities
3245,XCRA,Xcerra Corporation,10.03,550472457.94,Capital Goods
3246,XNCR,"Xencor, Inc.",22.26,1045348454.22,Health Care
3247,XBIO,"Xenetic Biosciences, Inc.",2.1543,18780198.5763,Health Care
3248,XENE,Xenon Pharmaceuticals Inc.,3.2,57594944,Health Care
3249,XGTI,"XG Technology, Inc",1.485,21814829.685,Consumer Durables
3250,XGTIW,"XG Technology, Inc",3.6,0,Consumer Durables
3251,XLNX,"Xilinx, Inc.",72.49,18471555587.76,Technology
3252,USOI,X-Links Crude Oil Shares Covered Call ETN,28.6244,0,Finance
3253,GLDI,X-Links Gold Shares Covered Call ETN,9.26,125245222.52,Finance
3254,SLVO,X-Links Silver Shares Covered Call ETN,8.06,6851000,Finance
3255,XOMA,XOMA Corporation,33.49,272745138.73,Health Care
3256,XPER,Xperi Corporation,21.85,1077518154.2,Technology
3257,XPLR,Xplore Technologies Corp,2.8,30858534,Technology
3258,XSPA,"XpresSpa Group, Inc. ",0.971,25775864.99,Consumer Services
3259,XTLB,XTL Biopharmaceuticals Ltd.,2.22,3021140.28,Health Care
3260,XNET,Xunlei Limited,14.66,455920619.78,Technology
3261,YNDX,Yandex N.V.,39.41,12838824317.41,Technology
3262,YERR,Yangtze River Development Limited,4.5,775550007,Finance
3263,YTRA,"Yatra Online, Inc.",6.93,286422062.85,Consumer Services
3264,YTEN,"Yield10 Bioscience, Inc.",1.75,15017805.25,Basic Industries
3265,YIN,Yintech Investment Holdings Limited,9.61,113615695.33,Finance
3266,YOGA,"YogaWorks, Inc.",2.89,47448939.02,Consumer Services
3267,YGYI,"Youngevity International, Inc.",5.36,105716807.6,Consumer Services
3268,YRCW,"YRC Worldwide, Inc.",15.81,529924528.53,Transportation
3269,YECO,Yulong Eco-Materials Limited,3.2599,7859847.093,Capital Goods
3270,YY,YY Inc.,133.86,6294425692.44,Technology
3271,ZFGN,"Zafgen, Inc.",7.15,196549617.55,Health Care
3272,ZAGG,ZAGG Inc,16.8,469983628.8,Consumer Services
3273,ZLAB,Zai Lab Limited,26.39,155252370,Health Care
3274,ZAIS,"ZAIS Group Holdings, Inc.",4.04,59610656.52,Finance
3275,ZEAL,Zealand Pharma A/S,17.78,77747530.56,Health Care
3276,ZBRA,Zebra Technologies Corporation,121.5,6462476136,Technology
3277,Z,"Zillow Group, Inc.",44.7,8442785629.2,Miscellaneous
3278,ZG,"Zillow Group, Inc.",45.09,8516447517.24,Miscellaneous
3279,ZN,Zion Oil & Gas Inc,2.69,143096301.19,Energy
3280,ZNWAA,Zion Oil & Gas Inc,n/a,0,Energy
3281,ZION,Zions Bancorporation,54.98,10860309360,Finance
3282,ZIONW,Zions Bancorporation,21.94,0,Finance
3283,ZIONZ,Zions Bancorporation,18.8,0,Finance
3284,ZIOP,ZIOPHARM Oncology Inc,3.83,543717481.87,Health Care
3285,ZIXI,Zix Corporation,4.22,235264088.48,Technology
3286,ZKIN,"ZK International Group Co., Ltd",8.88,119880000,Capital Goods
3287,ZGNX,"Zogenix, Inc.",38,1301595076,Health Care
3288,ZSAN,Zosano Pharma Corporation,6.34,625453.68,Health Care
3289,ZUMZ,Zumiez Inc.,20.85,526455828,Consumer Services
